date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2014-02-09,,,1318,,,,32240.0,1.182,1865,49.5712549657,1297,,0.001,766208,728
2014-02-10,,,321,,,,2400.0,0.482,598,94.4437462188,303,,0.001,307518,96
2014-02-11,,,2016,,,,32159.0,1.67606502,2576,37.7281167036,2004,,0.001,964971,613
2014-02-12,,,2698,,,,32235.0,2.30654024,3429,34.3413981951,2684,,0.001,939719,567
2014-02-13,,,3421,,,,33849.0,3.35501,4237,31.2298888157,3407,,0.001,1104139,575
2014-02-14,53161.4091288,31434.875356,3663,705486.853477,0.213899,15422.0,33235.0,3.73903516,4558,31.4530138956,3644,7.49796035364,0.001,1241911,565
2014-02-15,78550.2272196,54982.057277,3236,1100630.56773,0.331111,21119.0,30944.0,5.23855816,3916,38.0124093595,3206,11.0955028364,0.001,1337727,596
2014-02-16,82677.6510069,49051.506495,2766,1091569.12408,0.32584,28017.0,20713.0,2.47301,3858,60.0304840004,2746,7.82358132,0.001,1115416,588
2014-02-17,325760.284113,272593.188469,2631,1363387.11318,0.406039,178618.0,15940.0,2.82708248,3608,87.5899947219,2571,7.7983211194,0.001,1755856,599
2014-02-18,846556.542731,711897.426111,2551,3965447.86538,1.18,160779.0,13548.0,2.3635103,3724,137.328598113,2487,21.7884519168,0.001,1354561,579
2014-02-19,199690.731235,173067.68909,2354,3528852.23444,1.04,60551.0,13647.0,2.01676346,3263,129.011878478,2315,17.415379384,0.001,908175,577
2014-02-20,256291.001322,231518.138851,2058,3207708.53837,0.941944,93281.0,13649.0,1.96045798,3006,149.531457367,2022,16.6146527972,0.001,856185,585
2014-02-21,116947.418199,100631.650555,2086,3586556.54867,1.05,83008.0,13145.0,1.7273869,3175,185.359284584,2046,17.442085668,0.001,952680,581
2014-02-22,376515.882043,354267.664349,2308,3851624.0,1.12,101024.0,12638.0,1.72937083,3435,226.250231567,2256,16.981733216,0.001,898532,575
2014-02-23,426748.711727,396906.906904,2275,3965894.0,1.15,115234.0,12845.0,1.84767328,3737,189.637526272,2211,19.379345888,0.001,1200378,565
2014-02-24,1248609.53651,976543.21545,2327,4080754.55248,1.18,109256.0,12904.0,3.35293013,4079,215.154370415,2219,23.5618019132,0.001,1448743,583
2014-02-25,771487.299343,489189.681294,2203,2913510.71941,0.839383,69493.0,12683.0,1.7752096,3498,182.643547772,2126,14.2639079674,0.001,1028023,557
2014-02-26,697623.306777,395891.974246,1991,2161386.70454,0.620399,49321.0,12851.0,2.51096324,3101,167.891674766,1943,10.4263934697,0.001,953617,556
2014-02-27,353628.068862,230317.702456,1748,2156608.81333,0.616643,15148.0,13735.0,2.10231798,2742,138.422505216,1704,10.3661796499,0.001,770854,581
2014-02-28,202777.493508,192159.61075,1697,2172188.82518,0.618662,60517.0,13530.0,1.51229179,2706,145.006994461,1662,10.3150059744,0.001,926064,579
2014-03-01,404139.489929,305544.730065,2202,1937041.33219,0.549616,252311.0,13223.0,2.61194146,3590,189.581721695,2133,10.2046652994,0.001,1280647,588
2014-03-02,1101462.91372,455618.008165,2373,3305853.77634,0.936036,148259.0,12131.0,2.72228333,3770,258.850429991,2346,14.8064500997,0.001,1299194,566
2014-03-03,315294.760757,285599.972695,2641,3644010.61157,1.03,271197.0,12409.0,2.97333854,4247,276.655250391,2573,16.4802285055,0.001,1400701,585
2014-03-04,302910.723277,257134.566682,2250,4309158.61059,1.21,90550.0,12457.0,3.05792366,3669,250.684211575,2247,18.3932017357,0.001,1250881,575
2014-03-05,650713.359196,449368.501583,2319,3533872.28805,0.987192,93138.0,11960.0,2.50435306,3694,278.858864511,2338,15.7661156152,0.001,1351719,563
2014-03-06,665765.224309,240298.206622,2342,3703491.54286,1.03,68896.0,12374.0,2.78243028,3635,262.767493448,2316,16.0729231322,0.001,1025556,576
2014-03-07,652222.887824,420327.516405,2192,3813086.27744,1.06,112877.0,12112.0,3.35926835,3411,263.21482758,2261,15.5532047714,0.001,1018578,564
2014-03-08,220048.70158,197983.167974,2169,3291918.55784,0.911867,70281.0,12289.0,2.22247301,3441,281.527891954,2145,14.3465650026,0.001,1065842,582
2014-03-09,77370.4683175,58829.4727024,2155,3307774.9534,0.913189,48781.0,12138.0,2.21135685,3498,309.735511056,2141,12.6257416625,0.001,1072011,584
2014-03-10,216479.369997,202199.944871,1964,3169189.83376,0.872114,45946.0,11735.0,1.82931886,3158,334.730208782,1998,13.3244548997,0.001,1011261,570
2014-03-11,208603.184039,192499.500091,2194,2944380.16707,0.807598,42234.0,11890.0,2.22846024,3444,293.929571711,2206,11.6771752512,0.001,1056566,566
2014-03-12,87125.9313417,74635.9704743,2117,3248816.75461,0.888208,39530.0,11872.0,2.31378429,3434,340.071504459,2195,11.4730762199,0.001,1119413,579
2014-03-13,101922.903668,91789.6805131,2135,3175227.57863,0.865569,31123.0,12427.0,2.05663358,3442,293.28744858,2184,11.4269318566,0.001,1037388,591
2014-03-14,76438.6572024,62949.7962455,2392,3057146.20686,0.83338,26274.0,11931.0,2.29987776,3695,291.358632566,2344,11.25223794,0.001,1129213,568
2014-03-15,42459.8669293,34114.3090715,1846,2999795.19471,0.812077,30817.0,11900.0,1.97059852,3052,293.202281236,1805,10.9777061953,0.001,1005001,566
2014-03-16,237175.661708,105728.847435,1951,2934103.66634,0.791673,39429.0,12227.0,2.13373561,3212,285.781358576,1909,11.7577800815,0.001,1072794,578
2014-03-17,181156.657944,132390.669648,1845,2872259.52071,0.772496,34416.0,11948.0,2.32474566,3020,299.014854056,1798,11.3670685365,0.001,985301,570
2014-03-18,161130.367769,115500.560726,1936,2906806.28596,0.77927,39252.0,12033.0,1.79335379,3065,297.479179983,1888,11.4661288366,0.001,1043850,574
2014-03-19,160356.132379,126742.224412,1891,2809860.83767,0.750897,35742.0,11841.0,1.69461168,3016,314.660963771,1850,10.5200672478,0.001,1084036,571
2014-03-20,339225.309841,274867.127865,1757,2789965.60371,0.743256,42290.0,11703.0,1.41302348,2879,324.071428335,1703,10.6053113287,0.001,923424,568
2014-03-21,54128.8392152,46420.7458763,1774,2728240.0894,0.724498,28087.0,12010.0,1.51820531,2818,305.70361493,1732,10.5440966933,0.001,957385,576
2014-03-22,135934.672309,120378.362112,1820,2660541.50232,0.704266,24618.0,12050.0,1.58883313,2886,299.7529175,1787,9.71933561556,0.001,942981,576
2014-03-23,72075.1401531,60838.7447381,1852,2711820.8808,0.715596,34977.0,11807.0,1.85235113,3007,333.143502023,1807,10.2370977543,0.001,1068873,577
2014-03-24,104831.65595,91672.5208306,2212,2736186.11797,0.719851,136677.0,11466.0,2.64496362,3774,368.682949232,2155,10.7380046328,0.001,1611240,574
2014-03-25,72572.1624235,61942.2666593,2082,3312496.81937,0.868912,78095.0,11209.0,2.02580276,3483,402.001463869,2032,11.2757436415,0.001,1201657,574
2014-03-26,66426.3753607,58696.1805838,1959,3132970.65342,0.819494,39790.0,10782.0,2.03186693,3315,450.322259856,1916,10.6233046203,0.001,1135692,570
2014-03-27,74450.7693132,63516.1018864,1874,3315444.32597,0.864728,32991.0,11091.0,1.68482459,3239,418.0201546,1940,11.5657529023,0.001,1127271,573
2014-03-28,57190.7667111,51918.5086043,1670,2660894.07352,0.692062,27851.0,10957.0,1.53328678,2899,445.594079641,1821,8.69369624232,0.001,938486,578
2014-03-29,43279.2248499,38864.9268038,1384,2734882.79345,0.709294,23667.0,10753.0,1.39914609,2515,462.656549294,1685,9.03669055433,0.001,883852,574
2014-03-30,79027.2695818,71791.4749864,1525,2738563.45122,0.708306,30985.0,10518.0,1.56430547,3035,491.334152049,2156,8.69062599239,0.001,927569,570
2014-03-31,41011.4211678,35668.7091025,1583,2578818.88277,0.665123,15608.0,10852.0,1.55831983,2841,449.245992103,1923,7.87782743526,0.001,959521,574
2014-04-01,75302.7435962,70465.737714,1670,2495023.42277,0.641783,36211.0,10451.0,1.7176344,2943,517.374359082,1969,7.533004739,0.001,918656,577
2014-04-02,61260.1288365,51120.803768,1520,2827103.7878,0.725259,21722.0,10402.0,1.65569262,2806,501.574798854,1776,8.7350037159,0.001,1005776,568
2014-04-03,29655.835645,26423.6041756,1475,2400010.26311,0.614065,18610.0,10337.0,1.36203981,2653,514.82759232,1713,7.43972135744,0.001,1027521,570
2014-04-04,34520.3038162,27378.8038778,1526,2509825.02255,0.640371,11863.0,10932.0,1.48732645,2692,441.856170658,1866,7.62799586805,0.001,919004,574
2014-04-05,36898.3897533,31533.603801,1410,2516367.64232,0.640305,28674.0,10603.0,1.2655482,2621,488.384873337,1774,9.0559224253,0.001,896744,575
2014-04-06,55880.5546242,51221.7759831,1503,2761626.96167,0.700828,13167.0,10570.0,1.45106149,2691,455.276734118,1812,8.61603344481,0.001,968065,560
2014-04-07,76389.0762719,69812.4596763,1500,2559968.12614,0.6478,45233.0,11285.0,1.25494793,2727,417.651264151,1865,8.79258212521,0.001,859591,585
2014-04-08,79315.1378525,62780.3867793,1527,2401298.75146,0.606079,21411.0,10256.0,1.65406015,2661,517.658869034,1866,7.57846564188,0.001,888208,567
2014-04-09,31495.7157866,26964.5191797,1563,2397245.22849,0.603431,9604.0,10668.0,1.62338339,2673,489.150945399,1842,7.80897498553,0.001,906895,578
2014-04-10,33409.6297451,28761.3705463,1591,2340594.88593,0.587616,16417.0,10474.0,1.91412245,2696,517.645998978,1874,7.35108595556,0.001,1095967,578
2014-04-11,51284.642182,35608.6445573,1680,1812184.6036,0.453743,18946.0,10683.0,1.84505712,2839,470.706731444,2242,5.898659,0.001,1138208,573
2014-04-12,25578.1462053,20424.3373867,1510,2197681.03421,0.548831,18959.0,10408.0,2.27300324,2725,509.98301163,1939,6.63255129795,0.001,1095371,572
2014-04-13,27384.5455895,23604.9888354,1458,2298051.44791,0.572342,15789.0,10911.0,1.81661293,2596,441.012468435,1801,7.42962081499,0.001,1035289,574
2014-04-14,60175.7520068,26215.739397,1629,2169944.44698,0.538982,29214.0,10800.0,1.96132042,2883,446.581487835,1857,6.45482940594,0.001,1077285,570
2014-04-15,38472.2291132,34235.5872436,1444,2373727.76276,0.587995,28751.0,11021.0,2.47793058,2686,432.686718151,1746,8.3062026825,0.001,1352684,576
2014-04-16,62194.4309376,56872.2271392,1564,2654995.29889,0.655849,23860.0,11153.0,1.88216745,2789,405.092218266,1901,8.99388303432,0.001,1053151,573
2014-04-17,74780.964198,65782.270137,1391,2669789.61478,0.657735,19435.0,10886.0,1.78833568,2463,448.668587422,1742,8.53084736512,0.001,991979,574
2014-04-18,1162215.89479,378180.900868,2139,2516114.23421,0.618219,293384.0,10912.0,3.62991491,4083,453.065696243,2543,10.0225159257,0.001,2152066,579
2014-04-19,131445.015565,121333.312072,1568,3241076.99886,0.794215,57416.0,10917.0,1.67804976,2951,437.672359319,1954,9.87054982238,0.001,1004176,572
2014-04-20,84426.9132864,55251.645324,1598,3058211.08476,0.747391,30229.0,10954.0,1.97277091,2798,421.315709993,1810,8.6919075893,0.001,967888,569
2014-04-21,115601.394948,77655.0746889,1702,2963453.15467,0.722222,29266.0,11413.0,1.75753075,2927,386.212486556,1790,8.86109196184,0.001,980229,578
2014-04-22,118153.97411,109590.422156,1882,2911496.75763,0.707657,72972.0,11097.0,2.07368011,3360,411.784680852,2036,9.17003006134,0.001,1164986,572
2014-04-23,198721.3691,188926.643341,2069,2981055.20214,0.722732,196373.0,10362.0,3.65910001,3772,527.68722523,2421,9.73113099379,0.001,1541831,577
2014-04-24,392524.597805,350506.368074,2173,3599382.03325,0.871977,329106.0,10258.0,2.6540028,4193,552.020923748,2442,12.8826245246,0.001,1579057,579
2014-04-25,612246.175577,496628.925743,2319,4383184.04734,1.06,794049.0,9212.0,5.0191109,5410,693.299553738,2582,14.6148708718,0.001,2354661,569
2014-04-26,1877842.17036,1402678.51727,2557,7119967.76163,1.71,1204200.0,8403.0,4.96285791,5258,878.88549848,2932,19.137196359,0.001,2306403,578
2014-04-27,433967.497748,388160.839428,2305,7059296.72515,1.7,509028.0,7914.0,2.66981718,4700,977.658759461,2780,15.3,0.001,1450608,576
2014-04-28,140789.283978,110174.734889,2301,6957755.0,1.67,198793.0,7809.0,2.68481032,4618,993.882034354,2570,21.71,0.001,1376742,575
2014-04-29,225519.949016,212808.339479,1645,6957213.89024,1.67,302458.0,8044.0,1.98769172,3423,938.699877045,2259,16.7062211174,0.001,1235503,574
2014-04-30,276097.467239,251428.170074,2100,6814962.25974,1.63,38202.0,8024.0,2.4961588,4302,940.906944515,2553,16.5468635,0.001,1302171,575
2014-05-01,340603.2711,314097.83567,2057,6434979.15789,1.54,232684.0,7758.0,2.55548372,4468,996.194850179,2479,11.990594,0.001,1343367,571
2014-05-02,328190.213302,259434.533644,1889,6333353.85185,1.51,171901.0,8016.0,2.26916824,4207,939.60522254,2239,9.9198482392,0.001,1253916,571
2014-05-03,426198.102032,414912.43613,1929,5661213.75,1.35,93670.0,8760.0,2.16662828,4147,796.330787904,2162,6.302314404,0.001,1457517,574
2014-05-04,381684.628346,349876.123288,2819,5019459.92258,1.19,275743.0,8162.0,2.90459263,5478,913.127479515,3463,5.857299,0.001,1788547,575
2014-05-05,156905.311757,142479.371362,3368,6610107.66467,1.56,291678.0,7743.0,4.54346784,6635,1028.53847678,3747,5.624502,0.001,2457175,580
2014-05-06,108868.471177,99394.5182448,2040,7107941.21739,1.68,75746.0,7187.0,2.63069463,4229,1114.07324337,2326,9.0576874248,0.001,1204392,566
2014-05-07,269034.190796,224662.856375,1634,6830039.78528,1.61,100953.0,6843.0,1.64106147,3224,1256.67475954,1868,14.2787191204,0.001,1031791,580
2014-05-08,88736.2118022,73848.3794969,2087,6841580.83636,1.61,84669.0,7204.0,1.85092681,3245,1141.18422632,1922,11.0404163667,0.001,1650745,574
2014-05-09,791285.476597,529689.271414,2297,7004562.98206,1.65,520876.0,7295.0,3.37190853,4431,1093.23750113,2383,16.2904344735,0.001,2284712,570
2014-05-10,1095465.41488,781575.011608,2329,9496212.91051,2.23,854388.0,6779.0,3.6226893,5296,1274.12331265,2455,20.1046516355,0.001,2297483,574
2014-05-11,801884.992568,687184.303548,2033,10838962.7549,2.54,569871.0,5923.0,2.67859301,4412,1524.71138172,2302,16.3180517682,0.001,1706713,574
2014-05-12,3923882.64292,1445776.1493,2298,10944140.9555,2.56,760914.0,6397.0,3.68052362,4779,1372.82627388,2688,20.173421696,0.001,1567879,575
2014-05-13,3294320.71669,1138051.14349,2162,10570543.3394,2.47,415759.0,6008.0,2.93550127,4398,1482.62423915,2427,19.4442251965,0.001,1951559,571
2014-05-14,2455972.49073,1452925.27896,2488,11771070.5112,2.75,1721090.0,6222.0,5.96338335,5565,1425.74094675,2720,22.0,0.001,2210963,575
2014-05-15,5815507.87091,1991847.62927,3557,17205419.4774,4.01,3215550.0,3805.0,6.56098358,8079,2420.4061897,3737,27.630735778,0.001,3139769,554
2014-05-16,1428891.72153,1283142.26846,2303,25083387.9459,5.84,2408390.0,3706.0,4.64778847,5387,2439.40457054,2505,33.4070790016,0.001,1765191,544
2014-05-17,1006936.77983,933255.439988,1950,25434274.5992,5.92,1637800.0,4124.0,3.54551656,4629,2207.88361773,2164,32.0939880784,0.001,1384759,552
2014-05-18,1415978.30954,1241664.93083,2025,20257061.0831,4.71,2041030.0,4716.0,3.33334164,4723,1882.35186951,2327,24.2279700228,0.001,1563621,546
2014-05-19,3684845.77923,2076514.791,2423,27899992.0115,6.48,1655720.0,4571.0,4.007148,5329,1956.51462006,2703,38.2747797936,0.001,1758866,547
2014-05-20,874106.160259,686734.765887,1943,29874975.1613,6.93,1290930.0,4025.0,2.86699006,4467,2256.800278,2163,34.65,0.001,1361899,550
2014-05-21,1504661.45839,1216003.07528,2183,29663445.4869,6.88,1414570.0,3919.0,3.20338225,5171,2311.18516687,2469,35.7462762672,0.001,1598686,549
2014-05-22,3817024.38765,3048207.56721,3015,34547201.4248,8.0,4383980.0,3358.0,6.64993866,7138,2775.56930554,3346,41.84615016,0.001,2769094,550
2014-05-23,6360301.64114,5100345.50226,3690,48170199.4181,11.15,7267510.0,2939.0,8.76899744,8318,3465.65030471,4170,55.75,0.001,2898831,550
2014-05-24,10137765.6345,6854444.35051,2858,58420580.6545,13.51,3637020.0,2769.0,5.40211669,6673,4009.22318156,2934,63.907437853,0.001,2642677,551
2014-05-25,8282484.02806,6063991.36288,2644,52165981.9511,12.06,3625030.0,3101.0,4.78188974,6274,3057.16294713,2863,48.325164102,0.001,1841217,547
2014-05-26,16878324.9765,11294250.495,3589,64998040.2409,15.02,260919.0,3911.0,5.38410388,9343,2419.47074387,3490,67.5764672804,0.001,3042709,536
2014-05-27,4558760.99646,4194750.59954,2925,48825483.7417,11.27,3730600.0,3427.0,6.54771637,7503,3219.02382949,3576,51.4639460468,0.001,2293487,565
2014-05-28,5931897.89487,4621622.16594,2595,45890744.1886,10.59,3909160.0,2725.0,4.57772191,6237,5238.36114242,2881,49.75482756,0.001,1780660,537
2014-05-29,2151980.35651,1769688.10932,2523,31051626.162,7.16,6110000.0,3220.0,5.37861051,5935,2971.36819004,2949,31.861354884,0.001,1816107,545
2014-05-30,2369798.481,1824496.95409,2850,40730421.7195,9.38,5769570.0,3087.0,4.54273713,6513,3294.54882782,3591,41.859271482,0.001,2035543,560
2014-05-31,1252785.68657,1050347.57764,2101,48201021.0106,11.09,2675190.0,2740.0,3.12058377,4670,4269.18735886,2539,40.3802864055,0.001,1293069,545
2014-06-01,2203725.20749,1612153.79625,2216,48862252.4331,11.24,3460750.0,2773.0,2.82957983,4833,4991.68631615,2703,43.6560699676,0.001,1646014,551
2014-06-02,9400633.21349,6490892.22316,2640,56210520.2403,12.92,4918700.0,2745.0,4.63853054,5586,6098.38657748,2670,52.147350638,0.001,2564257,549
2014-06-03,4670036.05092,3065615.38166,2588,63228935.1108,14.52,3096930.0,2715.0,4.90792688,6054,4846.19351777,3409,44.3406621372,0.001,2306324,543
2014-06-04,2238607.15624,2092006.8476,2305,60251406.2496,13.83,1454730.0,2862.0,5.08758136,6241,3628.86801893,3092,47.5612139976,0.001,2466294,554
2014-06-05,3596472.19366,1775288.07947,2334,54329314.5127,12.46,1336970.0,2810.0,4.95501256,8655,3623.48094587,3170,49.844108062,0.001,2264047,546
2014-06-06,7827556.61131,2878404.42915,2193,46278436.5811,10.61,1613890.0,2807.0,3.98726194,4666,3732.51849234,2698,42.5388015932,0.001,1435829,546
2014-06-07,777203.379654,648644.253096,1719,51492880.9249,11.8,506101.0,2785.0,2.5238531,3791,3902.08964815,2230,47.287561546,0.001,1110855,553
2014-06-08,1661987.7888,1243351.2246,1961,45498652.4989,10.42,1585220.0,2753.0,4.04994266,4366,3818.88957333,2511,40.169621,0.001,1859374,545
2014-06-09,1616830.90682,1234272.22389,1945,41523256.2369,9.5,1311350.0,2874.0,3.26213307,4220,3383.63389499,2602,34.729829915,0.001,1378575,553
2014-06-10,894625.964912,662458.019727,2001,41788975.6223,9.56,1541710.0,2831.0,2.69895919,4283,3657.6468364,2267,34.1007846208,0.001,1212851,550
2014-06-11,1505989.22742,1378044.01181,1951,50947187.8578,11.65,724358.0,2845.0,2.92688675,4176,3593.77546451,2289,28.944425,0.001,1493773,548
2014-06-12,7632143.6102,2995514.7076,2121,45423128.7937,10.38,895885.0,2910.0,2.77869405,4315,3456.11623864,2630,22.4810106432,0.001,1219779,549
2014-06-13,2791190.58909,1907376.44388,1867,44482763.1353,10.16,426354.0,2819.0,2.36846862,3974,3450.73884631,2415,28.3253354752,0.001,1246810,551
2014-06-14,2929884.25426,2330618.44129,1477,46816741.6172,10.68,514834.0,2804.0,1.78740037,3307,3534.54308089,1982,42.778548294,0.001,1091650,546
2014-06-15,1110459.45107,791504.953998,1422,44912102.771,10.24,274260.0,2999.0,1.81317498,3276,3242.21137536,1694,40.905110016,0.001,1201807,550
2014-06-16,3378084.07743,2796535.34472,1430,44898923.6594,10.23,427550.0,2798.0,1.8235016,3478,3545.0944363,2038,41.4256522251,0.001,1137485,546
2014-06-17,4346689.92659,2641252.44766,1710,44432779.91,10.12,305768.0,2840.0,2.77828564,3767,3412.83720814,2427,40.0218192264,0.001,1645163,552
2014-06-18,7821881.39319,4880962.92351,1747,45229314.411,10.29,475249.0,2804.0,2.90881173,3967,3438.22932727,2067,46.3107133167,0.001,1702966,544
2014-06-19,4120334.84746,3130117.34056,1758,44941580.7876,10.22,589450.0,2858.0,3.08420244,3861,3732.23762025,2345,41.4260808654,0.001,1855636,556
2014-06-20,8472693.90447,5358111.1495,2060,48307767.2843,10.98,4047720.0,2830.0,3.44839121,4395,3750.26636303,2372,54.9,0.001,1946805,547
2014-06-21,2126597.97752,1840616.89634,1709,45081540.4779,10.24,1003310.0,2888.0,2.71664884,3695,3174.67127462,2019,45.7010347008,0.001,1312618,547
2014-06-22,1184417.25393,1146249.90741,1662,40978296.0571,9.3,287288.0,3150.0,3.54370094,3664,2926.77879724,2386,36.091141842,0.001,1310222,551
2014-06-23,2480497.41751,2404355.14298,1540,41671782.6429,9.45,345384.0,2879.0,2.14822384,3593,3729.41402036,2597,37.773238734,0.001,1170301,553
2014-06-24,498828.58322,481763.3223,1388,43250470.8051,9.8,327520.0,2748.0,1.67913886,3164,4348.68534953,2209,40.972604302,0.001,971429,549
2014-06-25,618962.313462,509884.158599,1410,41585891.406,9.42,243528.0,2745.0,1.61971135,3156,4207.03585553,1993,40.913760714,0.001,897250,548
2014-06-26,19768015.797,3996272.68913,1651,39637272.87,8.97,942175.0,2768.0,2.36400926,3916,3992.06271224,2179,39.6337818357,0.001,1660211,552
2014-06-27,1767249.28123,1501571.16548,1298,44512916.0168,10.07,362067.0,2769.0,1.7699979,3330,4113.80038837,1873,39.2525388677,0.001,1078724,552
2014-06-28,1713795.88939,873629.695643,1167,43522867.2403,9.84,287441.0,2745.0,1.7227036,2826,4483.30706011,1599,39.36,0.001,956089,549
2014-06-29,1571133.54092,1118482.81278,1220,42101243.9545,9.51,262898.0,2742.0,1.68174826,3053,4743.35044527,1662,38.04,0.001,1025032,546
2014-06-30,6531002.50486,1353457.12201,1515,40703598.804,9.19,1216120.0,2765.0,3.38876621,3962,5245.18273091,2455,45.95,0.001,1446875,553
2014-07-01,4148761.03904,810817.161408,1449,39566644.9759,8.93,689084.0,2750.0,3.32465451,3794,5481.922451,2827,44.64107,0.001,1337279,550
2014-07-02,6893309.25923,2310697.02677,1473,35359496.7639,7.97,1070360.0,2750.0,2.53184612,3584,5290.44792805,2378,39.85,0.001,971927,550
2014-07-03,4927247.28,2121601.69806,1324,31070639.5141,7.0,946899.0,2710.99999999,2.22388566,3242,4339.15964469,1883,35.0,0.001,974904,542
2014-07-04,2411128.88008,1401755.58089,1143,34524636.2778,7.77,250875.0,2789.0,1.28929011,2826,4199.04631075,1638,31.08,0.001,863958,555
2014-07-05,2343467.03666,1485031.4128,1190,33338182.5843,7.5,414546.0,2819.0,1.93519265,2814,3607.34422554,1493,30.0,0.001,853696,547
2014-07-06,2057333.42496,1071863.08174,1309,31707908.6456,7.13,349136.0,2929.0,2.0102085,3374,3340.83171191,2831,28.52,0.001,984062,553
2014-07-07,1421423.80479,919268.993836,1281,29666316.3017,6.67,237262.0,2952.0,1.58070993,3290,3545.54810385,2018,26.68,0.001,980643,547
2014-07-08,1867234.6797,1183066.03713,1337,31055382.901,6.98,578868.0,2757.0,1.75098271,3294,4102.91447062,2254,27.92,0.001,889053,548
2014-07-09,809866.17655,634577.948841,1191,31946350.0521,7.17,255938.0,2929.0,1.50128611,3040,3208.72011533,2384,27.9491895762,0.001,816275,549
2014-07-10,855754.280162,652493.798225,1279,31694341.2415,7.11,299842.0,3217.0,2.03774645,3568,2898.34096239,2663,27.0383258547,0.001,1300919,550
2014-07-11,779634.126399,718393.957962,1130,30189935.523,6.77,354126.0,2921.0,1.73034215,3145,3129.53837674,2839,25.6850315481,0.001,883847,549
2014-07-12,330007.795209,307508.587008,1188,29327401.0734,6.57,136625.0,3005.0,1.29918351,3089,3167.30349531,2654,24.6705452604,0.001,851862,547
2014-07-13,964171.81683,893244.970417,1222,29236384.0724,6.54,189565.0,2992.99999999,2.43401226,3527,3012.35966712,2399,25.491503109,0.001,1028912,549
2014-07-14,982598.775637,764075.323444,1328,28425357.329,6.36,255024.0,3039.0,2.74244259,3953,3055.48019817,2570,25.445088,0.001,1240956,546
2014-07-15,645119.364408,472152.310497,1349,27644466.2476,6.18,388889.0,3119.0,2.04904153,3507,2999.07629058,2585,24.72,0.001,1169847,554
2014-07-16,1290520.86642,996418.70717,1335,28297023.685,6.32,351827.0,3269.0,2.13668235,3586,2841.09769154,3337,23.414804312,0.001,1334797,548
2014-07-17,2016670.75572,1467969.5976,1546,28587381.3737,6.38,699285.0,3030.99999999,2.82666647,3993,3061.8818425,3184,25.51362,0.001,1508658,549
2014-07-18,1932829.1335,1540843.12244,1282,33242047.6699,7.42,729493.0,2930.0,1.95420479,3624,3738.99578715,2880,29.3107834712,0.001,1117776,559
2014-07-19,395988.615438,319923.767551,1159,32341506.8839,7.21,99443.0,3059.0,1.59667083,3320,3357.09630008,2821,23.8936916155,0.001,1042913,543
2014-07-20,533635.006349,462521.545945,1114,31687333.4571,7.06,137239.0,2763.0,1.62582884,3451,4078.60189653,2559,23.178547624,0.001,1073576,539
2014-07-21,1223612.76019,940612.657899,1281,31921552.7548,7.11,121175.0,2872.0,1.89375211,3448,3601.92470417,1923,28.43289,0.001,898531,555
