date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2017-10-06,38245545.2626,17183702.6568,4945,596893017.347,254.85,49397500.0,7025.0,2.28346119,65199,7325025.60125,163731,181.049800483,0.0001,21380215,562
2017-10-07,54295558.5273,16835711.4422,3973,604356653.189,257.25,30163700.0,7150.0,2.38301866,64227,7270312.90892,163296,228.0761007,0.0001,21232818,572
2017-10-08,39123426.3226,14151694.3976,4375,597414720.417,253.52,30469500.0,7212.5,2.67231776,64086,7367228.63906,165489,204.199354697,0.0001,22351831,577
2017-10-09,38149889.1419,22669311.9487,4829,570719383.441,241.46,33586100.0,7112.5,3.06128789,66801,7509053.64624,164754,239.511999719,0.0001,25824274,569
2017-10-10,39064995.2116,18060224.998,4706,544626687.562,229.71,27876900.0,7275.0,2.2048368,65068,7311124.57883,160642,189.925229536,0.0001,22629283,582
2017-10-11,53476159.2756,25078331.3262,4032,559591287.871,235.32,20522300.0,7087.5,2.74022901,63564,7032407.01076,154879,193.159231061,0.0001,20398857,567
2017-10-12,75071051.3469,37173103.8389,5501,563980132.723,236.45,39391300.0,7175.0,3.8769302,66667,7047542.67674,161062,239.809656573,0.0001,28952516,574
2017-10-13,67446725.1791,31798770.8277,6002,543170871.307,227.05,62551500.0,7150.0,3.22962972,68147,7163259.33989,162451,229.881417943,0.0001,31871179,572
2017-10-14,49864702.1523,15932385.6117,4126,575963685.985,240.05,21199600.0,7087.5,2.18102305,62968,6709155.59002,158002,172.828532045,0.0001,22503344,567
2017-10-15,45573471.6415,23359697.9661,4469,579145852.675,240.66,25648400.0,7112.5,2.8165727,64886,6804418.53123,161207,237.800340704,0.0001,25950748,569
2017-10-16,32100541.8192,15507570.1369,4803,559876012.434,231.96,22198300.0,7137.5,3.17706725,67783,7338868.8862,165232,155.193197538,0.0001,29973844,571
2017-10-17,57092985.7505,21702579.1355,4951,564324852.496,233.11,60696400.0,7200.0,3.10022205,69750,6496285.23993,167112,233.11,0.0001,27588191,576
2017-10-18,35700943.7691,18730937.924,4450,561252747.451,231.15,29137800.0,7262.5,3.20943421,66776,6401174.85378,161777,231.15,0.0001,29976963,581
2017-10-19,28789937.9082,14317776.7095,4607,558596514.541,229.39,30300100.0,7075.0,4.13425132,64643,6243393.67945,166015,222.272785287,0.0001,23295309,566
2017-10-20,59818212.4267,17356103.0334,4578,562246620.874,230.2,29093800.0,7200.0,2.16205892,62504,6116207.15781,160435,215.628358416,0.0001,19729461,576
2017-10-21,28286667.2941,17509830.0194,4461,543880634.025,222.05,37115000.0,7012.5,1.94624876,62578,6013236.23893,157177,215.535053,0.0001,21451895,561
2017-10-22,38284630.8443,14732439.0923,4438,522832707.35,212.82,26263000.0,7262.5,1.98059717,62366,5826125.38972,164846,191.252544534,0.0001,27375719,581
2017-10-23,40097779.9558,20597514.151,5286,525778678.163,213.4,26665700.0,7125.0,2.26105464,64802,6205622.19464,157093,212.52506,0.0001,33108491,570
2017-10-24,76662568.5973,43544067.6333,5135,510469686.698,206.59,37788300.0,7125.0,2.0929403,65052,5795506.19226,160280,208.153524768,0.0001,32635065,570
2017-10-25,29857823.2662,16758884.5723,4583,535015524.943,215.9,44717900.0,7175.0,1.6821209,64389,5841406.37679,157532,219.772313312,0.0001,29265533,574
2017-10-26,40823807.806,18033384.6623,4930,540213101.67,217.36,41638100.0,7225.0,1.85612317,65630,6212939.60574,171355,252.797761445,0.0001,30791755,578
2017-10-27,100589143.359,21040493.8869,6673,581564053.184,233.33,131517000.0,7162.5,2.94408476,68957,6257890.86753,159231,282.799658281,0.0001,34221741,573
2017-10-28,58431535.5989,29660501.1041,9974,609183529.749,243.72,45309100.0,7087.5,15.98624902,65578,5996877.53368,148366,1289.29313561,0.0022689,67087780,567
2017-10-29,28878859.0136,18145555.9865,5984,580598189.905,231.63,59020900.0,7062.5,7.57712092,70289,5660672.81849,169361,713.138098621,0.00016093,32746744,565
2017-10-30,62195560.4169,33018064.3239,5133,587320025.977,233.63,50794000.0,7262.5,3.60915113,57063,5989674.13299,163986,143.789651126,0.0001,20118097,581
2017-10-31,52866957.1228,26898257.6637,7578,604674374.73,239.86,38363600.0,7062.5,7.69997446,72434,5935879.5022,170056,491.58996861,0.0001,41289928,565
2017-11-01,91727307.0971,39732747.3618,5488,591428341.878,233.93,47917100.0,7250.0,3.11377209,63721,6035631.84177,162881,292.155177,0.0001,24105200,580
2017-11-02,56968909.4267,37037536.1114,5159,565125219.713,222.91,47381200.0,7000.0,2.65712808,56415,5958057.99165,145417,230.574151806,0.0001,21553709,560
2017-11-03,69921755.3781,33654183.1095,5152,553949683.626,217.88,48622200.0,7262.5,2.4649142,62035,5874645.20393,177818,199.459126235,0.0001,21272118,581
2017-11-04,44424413.5729,24541869.2454,3895,593105511.58,232.63,36530200.0,7062.5,2.36416223,50809,5751849.96375,148541,206.706962023,0.0001,16668315,565
2017-11-05,57625347.4501,25676485.4929,4222,588902439.254,230.32,38159100.0,7300.0,4.2314141,60022,5917938.28759,162934,162.71342877,0.0001,18387512,584
2017-11-06,56581347.5034,27947712.9853,4946,578538437.657,225.65,47873100.0,7112.5,3.31393194,58490,6032321.3355,151117,225.65,0.0001,17770144,569
2017-11-07,43897102.2392,24450314.3457,5016,588135253.145,228.75,55446200.0,7162.5,2.5334721,61142,6072795.18942,172310,228.75,0.0001,20007871,573
2017-11-08,60721057.0129,24692526.0887,5630,619129026.449,240.13,60804200.0,7162.5,2.64100239,62124,6301456.29229,160203,222.325517927,0.0001,19819653,573
2017-11-09,55257940.5238,31682975.5899,6460,647774195.305,250.55,86573400.0,7162.5,2.60017285,63855,5754828.72446,147526,229.069917554,0.0001,20104285,573
2017-11-10,49297856.6088,26208780.0543,5834,679135222.632,261.95,78740400.0,7175.0,2.74401824,64121,6424295.67621,159644,238.722961607,0.0001,23191121,574
2017-11-11,49687566.0855,17614537.4718,5358,619140621.797,238.16,68016096.0,7100.0,2.43656914,55470,6625755.60718,140744,238.136184,0.0001,20267227,568
2017-11-12,53247378.4453,23155488.4466,6025,661204604.513,253.63,119639000.0,7262.5,2.5638856,63272,6494814.81368,150140,253.63,0.0001,21474998,581
2017-11-13,74981870.2795,32946575.1676,7423,780905849.222,298.73,115940000.0,7100.0,3.722189,68183,6224700.58283,158319,327.550866965,0.0001,30412505,568
2017-11-14,79069351.8455,26132450.7946,5537,696127431.719,265.58,52265100.0,7112.5,2.61781645,54347,6228070.05292,132482,265.58,0.0001,22374394,569
2017-11-15,105277282.923,42821441.2543,6569,712746216.217,271.17,89937200.0,7312.5,3.09791968,66786,5994650.78506,169152,332.169002728,0.0001,45812035,585
2017-11-16,79821378.9155,43603793.3822,7867,764975898.411,290.25,173976000.0,7087.5,3.21113557,68947,6412048.34762,156597,332.315604517,0.0001,34589137,567
2017-11-17,91761957.6742,41293014.1411,5493,775351926.285,293.39,56387900.0,7175.0,2.80223684,63637,6336751.20652,151022,293.468763479,0.0001,25465615,574
2017-11-18,76646502.2432,41839761.1458,4845,770665530.978,290.83,61087000.0,7175.0,2.88937704,62888,6429746.14235,152099,233.407983856,0.0001,23013194,574
2017-11-19,60578912.2499,27067024.3109,5751,792369162.129,298.22,53157100.0,7050.0,2.4450001,63350,6375391.93177,147428,352.124389289,0.0001,28165103,564
2017-11-20,42488732.2609,25680936.2901,5940,797405985.322,299.32,55245200.0,7125.0,2.67591763,66987,6515608.22881,158015,301.471524133,0.0001,27247198,570
2017-11-21,115829535.957,51208198.608,6066,806409080.516,301.87,82637904.0,7312.5,2.98629086,65778,6138202.45904,174208,371.223035608,0.0001,24939012,585
2017-11-22,158509699.407,41173923.345,7235,779141012.526,290.89,139324992.0,7037.5,2.65163795,66779,6077090.10558,158371,508.999322,0.0001,23628012,563
2017-11-23,97275647.1484,51766607.3237,6447,857951615.479,319.45,102568000.0,7262.5,2.98720526,68059,6021013.8858,161601,386.784664489,0.0001,33997451,581
2017-11-24,86339165.3211,46018933.0414,6715,835979948.445,310.44,153182000.0,7150.0,4.16507304,69146,6060319.15976,181605,313.098260467,0.0001,28476430,572
2017-11-25,142337043.892,63106477.3041,7495,941214234.966,348.59,120059000.0,7200.0,3.98930844,70639,6273764.9646,171560,393.646780838,0.0001,25995545,576
2017-11-26,109274874.153,52353820.74,7181,933536909.629,344.83,81416400.0,7125.0,4.77143045,74535,6076299.03635,179071,643.314272134,0.0001,30255074,570
2017-11-27,95156527.9382,43055269.8466,7510,923366518.439,340.18,90891200.0,7137.5,5.39655517,74959,5920280.18924,174618,513.871458446,0.0001,34023718,571
2017-11-28,87229449.2729,56059643.1857,7390,946153471.307,347.66,127136000.0,7137.5,5.18740744,74356,5962842.54865,169182,473.832899311,0.0001,33445787,571
2017-11-29,115458237.885,64354098.7847,8125,1012816559.54,371.17,157702000.0,7250.0,7.04027253,68079,6152265.95818,169116,455.811495449,0.0001,43614549,580
2017-11-30,111964112.292,59881504.9854,6759,846494458.573,309.42,93494200.0,7125.0,5.71656325,73651,5895357.6128,190727,573.933080191,0.0001,36843430,570
2017-12-01,55709884.7753,33914552.9003,6625,839863118.674,306.19,78854200.0,7075.0,4.97092483,71437,5859429.96266,180939,321.405098561,0.0001,32993759,566
2017-12-02,56608079.2107,33895444.2007,6357,922357197.56,335.38,63555100.0,7262.5,5.02789066,69078,5921528.91291,168657,338.734296362,0.0001,32790495,581
2017-12-03,65011729.0308,30221796.8175,6400,908590414.004,329.53,85387904.0,7037.5,3.57645803,69437,5699823.08504,174740,314.184595248,0.0001,24299286,563
2017-12-04,62056040.6818,21361543.2873,6791,893083986.311,323.08,61649200.0,7062.5,2.69068686,65200,5985225.19683,167590,211.584555687,0.0001,18825702,565
2017-12-05,98166271.9322,46898884.3451,6406,917329574.084,330.96,72757600.0,7425.0,2.55462689,65762,5844374.39617,183122,314.004498881,0.0001,19407630,594
2017-12-06,101957623.825,43678456.4927,7850,897272825.752,322.92,206504000.0,6925.0,2.96873434,70403,5368405.40537,173035,328.4282079,0.0001,23903727,554
2017-12-07,111881547.817,38461374.7442,8201,946824251.269,339.87,125668000.0,7187.5,5.0296815,85397,5445144.36115,209294,339.836013,0.0001,33452370,575
2017-12-08,318968652.095,57525035.5621,8813,860348383.3,308.04,127793000.0,7225.0,6.12283434,87263,5437305.70728,214518,462.080429213,0.0001,34977989,578
2017-12-09,149209696.081,62411935.459,8273,917841710.109,327.78,132799000.0,7150.0,5.52704386,80788,5881478.02614,204788,328.700461963,0.0001,33575936,572
2017-12-10,83007575.7029,42571142.7752,7455,890690794.54,317.28,107504000.0,7125.0,4.15665851,78619,5548474.97248,202554,286.775190547,0.0001,31818717,570
2017-12-11,140474931.041,38645434.0848,9150,816294872.836,290.03,115200000.0,7212.5,4.71043952,91534,5609655.31282,219705,258.05602839,0.0001,32893896,577
2017-12-12,152663190.035,42321240.5963,11131,904483492.989,320.55,191288000.0,7150.0,6.52452271,95775,6086247.2707,225253,286.663303574,0.0001,40685475,572
2017-12-13,243417837.893,89580888.6723,11871,1052699737.37,372.13,265914000.0,7187.5,5.87813388,98379,5811370.88891,221812,358.239689555,0.0001,41290306,575
2017-12-14,206253244.428,92657833.9623,12985,1180946568.04,416.41,423032992.0,7150.0,5.96609587,91434,6122227.8329,200127,412.1959308,0.0001,44138516,572
2017-12-15,180580320.528,69152034.7612,10886,1452411647.64,510.82,220484000.0,7287.5,5.60167697,94870,5961792.50327,226806,428.108316767,0.0001,40399962,583
2017-12-16,109457842.892,63235348.0122,9519,1337995771.23,469.39,150140000.0,7200.0,4.6806602,92565,6358225.79099,215237,235.164145917,0.0001,34315101,576
2017-12-17,138154500.467,48196591.7334,10550,1347758049.01,471.63,305008000.0,7162.5,4.3121458,94721,6360104.39168,203058,202.605965888,0.0001,35619017,573
2017-12-18,149058016.694,73637039.5199,12852,1542565275.05,538.45,348896992.0,7175.0,5.84766151,101902,6374622.30289,215451,323.942428997,0.0001,40552344,574
2017-12-19,213565502.291,97891194.3224,12455,1711081854.92,595.79,287416992.0,7087.5,4.88057472,101753,6588864.04151,226020,270.061585812,0.0001,37412412,567
2017-12-20,267856489.167,113677488.602,13110,1765699195.82,613.29,305316000.0,7100.0,5.58158881,104655,6344963.34859,213357,322.405461344,0.0001,39451070,568
2017-12-21,223801792.416,113817185.168,12955,1947244096.63,674.66,279558016.0,7250.0,5.84537812,111645,6856760.26838,222207,350.000033841,0.0001,49644528,580
2017-12-22,598805823.36,113097542.551,11163,1889148884.56,652.92,351520992.0,7087.5,4.83915626,99256,7295430.50153,220474,441.945943212,0.0001,30551853,567
2017-12-23,185357229.314,91225082.9856,10636,1572672594.6,542.19,231311008.0,7200.0,4.36085041,95058,6868742.57415,220326,248.76784352,0.0001,30431876,576
2017-12-24,188523290.54,105588540.243,11836,1731248053.22,595.39,142136000.0,7225.0,9.13495104,100736,7205440.3618,220829,904.9928,0.0001,48017625,578
2017-12-25,182769058.753,68441365.0019,9781,1562683784.49,536.13,139364992.0,6975.0,4.54705549,95023,7300543.80477,209109,269.047838877,0.0001,28265600,558
2017-12-26,148834089.123,52454955.0836,9785,1636355903.69,560.0,139396992.0,7262.5,4.76734742,93248,7463707.2033,218561,281.736,0.0001,29382225,581
2017-12-27,109626352.456,50330502.2389,9959,1681813458.69,574.16,143216992.0,7137.5,5.35690607,91848,7058981.10482,217265,288.631736299,0.0001,28912334,571
2017-12-28,234170719.724,58500721.0255,16677,1622548835.89,552.58,129796000.0,7200.0,20.94545777,104857,6444950.45645,216817,1426.70218528,0.001,104802793,576
2017-12-29,210667686.223,61862293.2174,14550,1495222954.27,507.97,227427008.0,7162.5,12.79355665,108123,6561704.17318,224056,1025.29057969,0.0001,70235649,573
2017-12-30,191236459.551,64300996.498,9787,1693938930.1,574.1,143776000.0,7037.5,4.12497317,96276,6286062.14899,218406,344.40259,0.0001,41989065,563
2017-12-31,174522015.388,86400296.3828,8340,1428108944.54,482.82,95277104.0,7275.0,5.31865993,91340,6536027.43209,218646,249.481412989,0.0001,29102006,582
2018-01-01,185521882.276,77183655.6387,9482,1506224654.11,508.0,234555008.0,7175.0,5.09803131,94054,6992689.15889,220847,237.236,0.0001,31978179,574
2018-01-02,285165219.991,141977578.168,11912,1718067273.07,578.08,207114000.0,7050.0,4.73253019,93625,6639310.66799,215600,303.785219518,0.0001,35507256,564
2018-01-03,418070021.203,179813553.543,11077,1731859751.82,581.29,152736000.0,7275.0,4.80435593,88902,6958816.30436,208852,255.709471,0.0001,31606090,582
2018-01-04,508620326.864,159830223.467,10792,1741372064.31,583.08,166095008.0,7162.5,4.46041111,93285,6571435.4791,223784,233.532997558,0.0001,29915488,573
2018-01-05,361574472.97,145582208.154,10155,1768736355.22,590.87,158978000.0,6937.5,3.55961111,80047,6327865.88516,196181,258.486350821,0.0001,23756585,555
2018-01-06,252429052.542,81413575.8947,12027,1764123588.77,587.91,305643008.0,7237.5,3.94968063,92759,6139389.68752,217453,207.596282795,0.0001,28597481,579
2018-01-07,346035744.018,141948393.941,16419,2275102087.9,756.37,542980992.0,7250.0,5.77963342,102976,6545221.22547,227430,378.197805344,0.0001,45482696,580
2018-01-08,313172278.175,141770082.218,11589,2666065137.24,884.27,282955008.0,7062.5,3.10230187,90842,6726839.65643,214168,354.880365166,0.0001,28140843,565
2018-01-09,171781938.374,76938096.9361,9810,2095066058.25,693.24,213920992.0,7137.5,2.72688382,82736,6352966.75189,202911,259.168065161,0.0001,25256148,571
2018-01-10,130215164.961,87515123.4274,11596,2036872471.7,672.39,245168000.0,7187.5,2.81035719,100082,6284506.30995,224210,281.68703226,0.0001,35225303,575
2018-01-11,155907667.552,96720500.5224,11224,2183580845.16,719.1,221531008.0,7237.5,2.97844717,91274,6264787.47439,191795,402.673456215,0.0001,37809355,579
2018-01-12,159993696.463,82919173.6769,10974,1981957109.22,651.18,185898000.0,7100.0,2.76629219,105685,6474797.01447,223043,325.59,0.0001,39590480,568
2018-01-13,177100756.92,85934059.4297,11083,2147026993.56,703.76,151404992.0,7187.5,3.54534425,102279,6328488.10753,210319,352.444647761,0.0001,36834783,575
2018-01-14,80582832.8067,47966126.6748,9798,2146284074.29,701.85,142911008.0,7200.0,2.68510817,92573,6666106.10342,202189,303.433716159,0.0001,31840226,576
2018-01-15,257802681.791,111671644.521,10581,2059004109.37,671.73,157346000.0,7162.5,3.3737985,96219,6610642.54346,211458,363.254972117,0.0001,32744319,573
2018-01-16,326128100.356,143769466.985,10494,1926785907.93,627.14,283879008.0,7162.5,2.26519301,100868,6758414.86295,226573,377.206184284,0.0001,33429261,573
2018-01-17,173285948.482,78784495.277,9545,1568341604.29,509.27,171892000.0,7250.0,3.21910345,96477,7129613.58587,209420,327.965204901,0.0001,33298061,580
2018-01-18,113779582.525,50781748.1298,9371,1536226254.1,497.68,128385000.0,7125.0,2.78040465,90900,7065235.18249,211584,235.019212398,0.0001,30295220,570
2018-01-19,92125409.3812,66217322.0697,8986,1505430899.76,486.59,163175008.0,7100.0,2.15066981,99627,6707947.07482,230724,212.666855209,0.0001,32441255,568
2018-01-20,98018130.3146,63008442.4186,9064,1640061331.71,528.86,126555000.0,7300.0,2.05873807,95700,6781784.6116,223429,153.316514,0.0001,30792060,584
2018-01-21,136979492.569,68557271.4624,7720,1739739047.71,559.72,94691696.0,7112.5,2.06050934,92788,6690936.05408,217239,202.842528,0.0001,32181661,569
2018-01-22,96229262.6211,57341811.5583,7733,1534426334.08,492.55,78727104.0,7012.5,2.32949538,93915,7195324.08771,217356,182.239106454,0.0001,33184927,561
2018-01-23,158947811.92,60418923.8109,7745,1393876356.66,446.4,79187400.0,7225.0,2.12648431,92586,6506330.65502,207571,183.024008928,0.0001,29019984,578
2018-01-24,148714140.176,92613334.8097,7140,1383675032.13,442.12,78432400.0,7175.0,2.14615427,92125,6481387.10589,205956,196.466747831,0.0001,28700692,574
2018-01-25,134046240.87,58102963.8619,7499,1435331748.73,457.58,85020800.0,7100.0,2.06046152,91599,6775971.43936,210667,187.584925576,0.0001,31191354,568
2018-01-26,185179935.523,91024954.8221,8330,1489283680.09,473.68,87992704.0,7325.0,3.02331448,94728,6732709.40593,212549,201.489536334,0.0001,32919883,586
2018-01-27,90799251.0644,65294182.8623,7459,1438610102.31,456.53,71220400.0,7062.5,2.5961867,90709,7040086.91357,199022,211.684985421,0.0001,28118643,565
2018-01-28,71202804.4984,38390786.8518,8423,1432256052.05,453.47,74527600.0,7287.5,3.68798567,93711,6428484.17466,212240,201.748803,0.0001,30277645,583
2018-01-29,89892097.6101,58099844.1116,7795,1492313564.97,471.43,75045800.0,7050.0,3.10429746,93190,6810414.98622,213192,271.903225518,0.0001,32989395,564
2018-01-30,56934963.9774,41442312.1102,7651,1424306147.19,448.92,77962096.0,7225.0,3.83917627,90167,6713057.26189,209993,226.189531638,0.0001,32945965,578
2018-01-31,56520900.1299,47178350.3958,7574,1220596965.8,383.86,77064800.0,7075.0,3.39006434,88731,6523339.68286,199252,261.781353513,0.0001,32287873,566
2018-02-01,50257502.7197,39266438.7422,7772,1271485428.47,399.26,117572000.0,7200.0,3.54747101,89455,6346101.26612,200876,337.956369916,0.0001,32523981,576
2018-02-02,52760151.1603,40005128.9363,8623,1273935307.48,398.83,113633000.0,7250.0,4.91377877,92498,6940008.26275,184086,398.750234,0.0001,37429783,580
2018-02-03,27797533.2039,19523088.7032,7751,1230907175.39,384.51,53483300.0,7037.5,2.84113274,81193,6941903.49999,197206,192.216549,0.0001,28119570,563
2018-02-04,64145439.2693,51376189.7259,7311,1247215810.63,388.73,45202600.0,7162.5,2.68935786,90466,6782703.38392,204020,253.584998955,0.0001,29727994,573
2018-02-05,95696327.2709,53752548.523,7753,1103033392.24,343.02,56414800.0,7287.5,2.70669723,90359,6991991.1804,201688,347.715034797,0.0001,29279964,583
2018-02-06,59413690.5687,37156693.7046,9209,990512359.824,307.35,140867008.0,7100.0,3.16908238,95803,7294713.0869,192420,273.433924427,0.0001,34707439,568
2018-02-07,136178891.408,60298278.1649,8571,1191059330.22,368.75,95854600.0,7175.0,3.06329333,99125,7562084.90169,203195,369.633749937,0.0001,40006959,574
2018-02-08,42213136.0857,30997324.6906,8135,1151443564.26,355.69,113216000.0,7200.0,3.17243499,98217,7766514.76918,192635,192.280767572,0.0001,39210308,576
2018-02-09,49938869.9686,36448112.3987,8699,1418127489.0,437.1,109467000.0,7225.0,4.82738762,101128,8121646.28499,190616,350.310486153,0.0001,48846741,578
2018-02-10,49610019.1196,35126319.9798,9100,1544799300.97,475.1,124973000.0,7112.5,5.4156637,92169,8254903.74597,191462,240.063906132,0.0001,39270058,569
2018-02-11,40084817.0726,30983726.3565,7146,1573098192.07,482.73,87156000.0,7300.0,2.504421,89572,8694659.08589,186938,257.726940258,0.0001,32943122,584
2018-02-12,37129784.9543,24971074.3165,7355,1426128830.88,436.66,73819904.0,7162.5,3.37174885,89346,9074961.2336,193062,205.359412061,0.0001,27435935,573
2018-02-13,37082748.4311,26356555.8052,7188,1512243469.97,462.04,69848496.0,6937.5,3.55763901,87351,8404938.43194,186853,231.02,0.0001,31545500,555
2018-02-14,36684140.5145,26720891.4675,7997,1461420236.75,445.52,95177000.0,7300.0,3.72743503,95179,7642925.8881,193361,214.786377083,0.0001,36583791,584
2018-02-15,41973146.5013,29626474.4336,8161,1590512258.97,483.83,91880096.0,7100.0,3.10183182,91020,7791303.48097,192473,248.853818915,0.0001,30276953,568
2018-02-16,35647667.4952,27772180.25,7172,1595191191.19,484.19,81125600.0,7225.0,3.17153546,89406,8465740.60553,196277,212.462572,0.0001,29852428,578
2018-02-17,35083390.5606,25333374.4126,8145,1586274766.18,480.43,89428000.0,7225.0,4.27151714,89260,8375647.7122,202112,109.022010137,0.0001,31659003,578
2018-02-18,28745629.0417,21827614.5931,8003,1626667889.39,491.61,75407696.0,7050.0,3.0426866,88806,8703099.39403,195283,99.9501336624,0.0001,32735373,564
2018-02-19,38426198.6807,26477740.1242,7588,1490637441.81,449.52,89904704.0,7212.5,3.27152142,90879,8413074.04399,198777,184.303204495,0.0001,30249679,577
2018-02-20,43020988.4204,27613081.2769,7447,1575977029.91,474.24,92509400.0,7137.5,2.86447996,92180,8174297.03352,199361,245.608896,0.0001,28657388,571
2018-02-21,45180708.9351,29315823.1886,7235,1461153290.44,438.75,98094200.0,7062.5,2.68865784,88095,8677907.31739,190040,251.615832975,0.0001,25199830,565
2018-02-22,40852494.2308,29878752.4224,6762,1473844829.49,441.61,70323104.0,7262.5,2.50123252,86816,8027343.76156,184606,289.273291928,0.0001,25006020,581
2018-02-23,30853872.05,22701346.9341,6018,1327302950.75,396.84,65084700.0,7137.5,2.03098855,86817,8825725.99742,195244,181.646319259,0.0001,23987031,571
2018-02-24,34101951.3173,25348256.2788,6108,1392186659.08,415.35,57684200.0,7200.0,1.79553089,87796,8469871.16601,185231,198.972732173,0.0001,27724115,576
2018-02-25,21073580.4721,15718211.9347,5535,1315380123.18,391.6,50147900.0,7150.0,1.50128752,85993,8291008.85525,186381,191.717503428,0.0001,27898811,572
2018-02-26,29699438.5968,20098017.4179,7377,1318358363.75,391.65,56278600.0,7200.0,3.12644588,93179,8839154.95783,186672,230.276707657,0.0001,38229403,576
2018-02-27,30340183.5686,21927163.595,7718,1366369647.84,405.05,44954300.0,7187.5,4.3283057,93844,8850618.3916,191384,181.085707551,0.0001,41681464,575
2018-02-28,35830679.0366,27762202.395,7447,1381035684.3,408.52,53379100.0,7162.5,3.49915117,91584,9113971.19035,195468,204.488599622,0.0001,30084339,573
2018-03-01,38921104.5642,23696521.2492,6814,1296196144.82,382.62,44341900.0,7125.0,3.06418485,88377,9888594.02735,182518,212.557045474,0.0001,26073062,570
2018-03-02,32282927.3509,22298658.1279,7113,1356031403.5,399.43,54698000.0,7200.0,2.79952632,80005,9516353.09577,170364,203.7091602,0.0001,25966027,576
2018-03-03,34840111.7671,21687456.067,8514,1316643945.8,387.02,61064800.0,7162.5,3.83596368,97063,9400902.03652,200450,392.205526172,0.0001,50988200,573
2018-03-04,30768618.926,21573710.6834,8766,1319098141.25,386.92,63635000.0,7187.5,4.07782056,93505,8777569.28945,178958,484.801709941,0.0001,58460352,575
2018-03-05,43756523.8488,28841719.4798,8584,1396586114.06,408.78,57656400.0,7225.0,11.48872166,87765,9686719.10283,176923,412.8678,0.0001,46583518,578
2018-03-06,41139282.8944,28888121.5021,8195,1343376225.52,392.39,57546200.0,7112.5,3.08896023,90926,9732058.17452,181054,381.334592249,0.0001,44024751,569
2018-03-07,47919638.0471,31907859.8068,6325,1318059829.62,384.21,59469300.0,7012.5,1.8914796,82813,9978208.8215,184745,273.10962335,0.0001,21015898,561
2018-03-08,39525315.3298,29002108.0436,5758,1195257660.79,347.68,57779600.0,7262.5,1.97852482,85000,9777566.06488,195180,341.244686576,0.0001,19799367,581
2018-03-09,41158056.0708,30241181.4359,5868,1091918645.8,316.96,75390496.0,7187.5,2.20929978,80999,9440213.69019,178501,316.958218685,0.0001,19473193,575
2018-03-10,23582227.3994,15009413.2493,5284,1073210266.81,310.89,51613200.0,7050.0,1.86038,76907,8732428.40917,166977,187.716037978,0.0001,17956590,564
2018-03-11,25525713.0718,15524428.4677,5629,995159221.055,287.68,55436800.0,7212.5,1.6480869,80993,9386380.4724,184433,159.686688822,0.0001,18996049,577
2018-03-12,33335069.441,23771709.452,5754,1070253619.39,308.76,51763700.0,7050.0,1.82411719,80898,8825706.31102,171760,230.229793256,0.0001,20785531,564
2018-03-13,29236402.9908,20238258.1951,5258,809544731.578,290.44,46337600.0,7187.5,1.65651058,80408,9406998.25659,179833,183.791863869,0.0001,20227941,575
2018-03-14,35538429.6497,24770800.2492,5976,990461831.834,284.55,52691100.0,7200.0,1.97550552,75640,8790455.24397,185965,276.97169367,0.0001,21317494,576
2018-03-15,30393371.6601,15178089.6304,5670,872849002.829,250.25,45521300.0,7187.5,2.14909043,80952,8615565.27875,188150,252.752735235,0.0001,20262234,575
2018-03-16,29265081.9125,17490543.4525,5270,849590976.875,243.08,43510900.0,7162.5,1.82964457,72160,8698541.43407,175077,245.510817016,0.0001,18379515,573
2018-03-17,14474201.6258,11132083.6538,5157,829400809.56,236.82,41086300.0,7162.5,2.49518055,81744,8811928.98805,198764,160.629805433,0.0001,20352241,573
2018-03-18,18135314.1184,14135601.5206,5436,772731066.611,220.19,59834200.0,7137.5,3.04329176,72707,9421058.14725,168163,244.635903353,0.0001,19445795,571
2018-03-19,21076839.8815,15359658.3327,7374,860080167.249,244.59,58323800.0,7087.5,4.24777538,86842,8808510.76657,175201,322.931193748,0.0001,51670997,567
2018-03-20,21996040.4161,15710742.8864,7035,901180921.061,255.75,54027600.0,7250.0,6.46914415,90833,9240558.33021,177322,361.266112515,0.0001,55991341,580
2018-03-21,31588840.7093,20720896.7971,6263,917164918.855,259.76,69577104.0,7125.0,2.19757511,82175,9903360.09245,175696,221.575770946,0.0001,25624367,570
2018-03-22,16609473.8879,10625891.349,4939,921827969.682,260.55,49773700.0,7137.5,1.64254748,77572,9539580.06605,177017,192.588278697,0.0001,18960916,571
2018-03-23,23025850.2998,16727312.5882,4938,884644514.352,249.54,49636800.0,7187.5,1.62915404,77622,9291839.09532,169121,252.723074846,0.0001,18289892,575
2018-03-24,23303096.7651,15142855.9239,5170,921576987.747,259.43,44876000.0,7087.5,1.67191569,77869,9701136.06796,163129,195.036347869,0.0001,18407601,567
2018-03-25,17935011.4546,13272170.7874,4915,857223848.688,240.83,41414800.0,7212.5,1.41853074,79295,9737570.70049,179013,193.589545815,0.0001,19010672,577
